mysql> SELECT * FROM MenuPageClean WHERE menu_id NOT IN (SELECT id FROM menuclean);
+-------+---------+-------------+-----------------+-------------+------------+
| id    | menu_id | page_number | image_id        | full_height | full_width |
| 40992 |   25455 |           2 | 4000004246      |        3035 |       2313 |
| 40993 |   25455 |           1 | 470666          |        3129 |       2333 |
| 40998 |   25457 |           2 | 4000001446      |        2470 |       2054 |
| 40999 |   25457 |           1 | 474578          |        2506 |       2028 |
| 41000 |   25458 |           2 | 4000006310      |        2618 |       1805 |
| 41001 |   25458 |           1 | 467896          |        2659 |       1777 |
| 41028 |   25467 |           2 | 4000003809      |        2918 |       2309 |
| 41029 |   25467 |           1 | 470510          |        2876 |       2262 |
| 41050 |   25475 |           2 | 4000022296      |        3425 |       2129 |
| 41051 |   25475 |           1 | 473301          |        3407 |       2096 |
| 41070 |   25479 |           2 | 4000006917      |        2893 |       2359 |
| 41071 |   25479 |           1 | 474990          |        2914 |       2248 |
| 41074 |   25481 |           2 | 4000020481      |        4400 |       3680 |
| 41075 |   25481 |           1 | 472678          |        4391 |       3667 |
| 41100 |   25487 |           2 | 4000012093      |        3916 |       3258 |
| 41101 |   25487 |           1 | 476462          |        3973 |       3131 |
| 41128 |   25495 |           2 | 4000001272      |        3496 |       2291 |
| 41129 |   25495 |           1 | 474523          |        3482 |       2267 |
| 41162 |   25504 |           2 | 4000020992      |        4032 |       2957 |
| 41163 |   25504 |           1 | 472825          |        4014 |       2887 |
| 41166 |   25506 |           2 | 4000003351      |        2905 |       2392 |
| 41167 |   25506 |           1 | 470340          |        2923 |       2394 |
| 41188 |   25512 |           2 | 4000003668      |        3224 |       1890 |
| 41189 |   25512 |           1 | 470443          |        2869 |       1900 |
| 41196 |   25515 |           2 | 4000021147      |        3293 |       2118 |
| 41197 |   25515 |           1 | 472877          |        3334 |       2152 |
| 41220 |   25522 |           2 | 4000021664      |        2893 |       2299 |
| 41221 |   25522 |           1 | 473115          |        2919 |       2359 |
| 41226 |   25524 |           2 | 4000012556      |        3441 |       2576 |
| 41227 |   25524 |           1 | 476731          |        3449 |       2634 |
| 41228 |   25525 |           2 | 4000021545      |        2704 |       1616 |
| 41229 |   25525 |           1 | 473073          |        2715 |       1632 |
| 41234 |   25527 |           2 | 4000016825      |        3300 |       2357 |
| 41235 |   25527 |           1 | 472275          |        3351 |       2356 |
| 41250 |   25531 |           2 | 4000007486      |        2855 |       1885 |
| 41251 |   25531 |           1 | 475412          |        2844 |       1882 |
| 41263 |   25535 |           2 | 4000020191      |        2892 |       2454 |
| 41264 |   25535 |           1 | 474104          |        2888 |       2446 |
| 41267 |   25537 |           2 | 4000004067      |        3886 |       2705 |
| 41268 |   25537 |           1 | 470597          |        3845 |       2643 |
| 41317 |   25547 |           2 | 4000006154      |        2875 |       2132 |
| 41318 |   25547 |           1 | 467818          |        2878 |       2081 |
| 41331 |   25552 |           2 | 4000016959      |        3323 |       2295 |
| 41332 |   25552 |           1 | 472321          |        3320 |       2320 |
| 41376 |   25567 |           1 | 474309          |        2910 |       1844 |
| 41405 |   25575 |           2 | 4000020876      |        3495 |       2600 |
| 41406 |   25575 |           1 | 472769          |        3532 |       2565 |
| 41407 |   25576 |           2 | 4000012159      |        2557 |       2046 |
| 41408 |   25576 |           1 | 476495          |        2587 |       2273 |
| 41443 |   25583 |           2 | 4000006509      |        2957 |       2600 |
| 41444 |   25583 |           1 | 467994          |        2971 |       2558 |
| 41451 |   25587 |           2 | 4000001608      |        3839 |       2664 |
| 41452 |   25587 |           1 | 474617          |        3885 |       3128 |
| 41453 |   25588 |           2 | 4000019117      |        4124 |       2941 |
| 41454 |   25588 |           1 | 473759          |        4125 |       2871 |
| 41457 |   25590 |           2 | 4000005802      |        4222 |       2307 |
| 41458 |   25590 |           1 | 467653          |        4157 |       2290 |
| 41461 |   25592 |           2 | 4000005419      |        2930 |       1980 |
| 41462 |   25592 |           1 | 467559          |        2944 |       2162 |
| 41491 |   25598 |           2 | 4000003963      |        2977 |       2014 |
| 41492 |   25598 |           1 | 470569          |        3004 |       2001 |
| 41578 |   25619 |           2 | 4000006425      |        3038 |       2096 |
| 41579 |   25619 |           1 | 467969          |        3024 |       2059 |
| 41614 |   25624 |           2 | 4000002889      |        2902 |       2694 |
| 41615 |   25624 |           1 | 470178          |        2936 |       2670 |
| 41616 |   25625 |           2 | 4000001222      |        2987 |       2116 |
| 41617 |   25625 |           1 | 474500          |        2990 |       2116 |
| 41620 |   25627 |           2 | 4000016207      |        3337 |       2139 |
| 41621 |   25627 |           1 | 472044          |        3308 |       2118 |
| 41634 |   25630 |           2 | 4000003141      |        3669 |       2705 |
| 41635 |   25630 |           1 | 470288          |        3689 |       2713 |
| 41642 |   25634 |           2 | 4000002840      |        2699 |       2281 |
| 41643 |   25634 |           1 | 470167          |        2682 |       2230 |
| 41710 |   25646 |           2 | 4000015877      |        3554 |       2557 |
| 41711 |   25646 |           1 | 471954          |        3568 |       2566 |
| 41712 |   25647 |           2 | 4000000763      |        3548 |       4515 |
| 41713 |   25647 |           3 | 4000000764      |        3295 |       4604 |
| 41714 |   25647 |           4 | 4000000765      |        3213 |       4552 |
| 41715 |   25647 |           1 | 474315          |        3891 |       2170 |
| 41724 |   25649 |           2 | 4000016951      |        3787 |       3181 |
| 41725 |   25649 |           1 | 472317          |        3823 |       3174 |
| 41735 |   25653 |           2 | 4000005269      |        2849 |       2380 |
| 41736 |   25653 |           1 | 467514          |        2816 |       2329 |
| 41743 |   25657 |           2 | 4000013204      |        3149 |       2196 |
| 41744 |   25657 |           1 | 471075          |        3150 |       2202 |
| 41784 |   25670 |           2 | 4000020957      |        3670 |       3135 |
| 41785 |   25670 |           1 | 472810          |        3667 |       2909 |
| 41804 |   25674 |           2 | 4000021085      |        3280 |       2880 |
| 41805 |   25674 |           1 | 472850          |        3284 |       2798 |
| 41826 |   25679 |           2 | 4000004126      |        3735 |       2405 |
| 41827 |   25679 |           3 | 4000004127      |        3758 |       2470 |
| 41828 |   25679 |           4 | 4000004128      |        3717 |       2425 |
| 41829 |   25679 |           1 | 470622          |        3773 |       2406 |
| 41844 |   25684 |           2 | 4000017354      |        2290 |       1650 |
| 41845 |   25684 |           1 | 472428          |        2303 |       1653 |
| 41866 |   25690 |           2 | 4000017728      |        4213 |       3370 |
| 41867 |   25690 |           1 | 472540          |        4230 |       3321 |
| 41868 |   25691 |           2 | 4000019912      |        4246 |       3176 |
| 41869 |   25691 |           1 | 474028          |        4275 |       3141 |
| 41888 |   25694 |           2 | 4000020835      |        4097 |       2850 |
| 41889 |   25694 |           1 | 472753          |        4115 |       2826 |
| 41896 |   25697 |           2 | 4000016224      |        3364 |       2330 |
| 41897 |   25697 |           1 | 472047          |        3791 |       2476 |
| 41900 |   25699 |           2 | 4000021001      |        2587 |       1869 |
| 41901 |   25699 |           1 | 472830          |        2609 |       1787 |
| 41912 |   25704 |           2 | 4000017967      |        5152 |       3701 |
| 41913 |   25704 |           1 | 473337          |        5127 |       3716 |
| 41916 |   25706 |           2 | 4000002777      |        3087 |       2315 |
| 41917 |   25706 |           1 | 470145          |        3144 |       2299 |
| 41922 |   25709 |           1 | 474346          |        3267 |       2226 |
| 42012 |   25731 |           2 | 4000006311      |        3423 |       2358 |
| 42013 |   25731 |           1 | 467897          |        3415 |       2365 |
| 42036 |   25740 |           2 | 459465          |        2520 |       2929 |
| 42037 |   25740 |           1 | 474330          |        2248 |       1912 |
| 42040 |   25742 |           2 | 4000018487      |        2994 |       2902 |
| 42041 |   25742 |           1 | 473522          |        2912 |       2931 |
| 42074 |   25745 |           2 | 4000006927      |        3296 |       2439 |
| 42075 |   25745 |           1 | 474994          |        3356 |       2423 |
| 42090 |   25750 |           2 | 4000005829      |        5121 |       4108 |
| 42091 |   25750 |           3 | 4000005830      |        4947 |       4031 |
| 42092 |   25750 |           4 | 4000005831      |        5013 |       4029 |
| 42093 |   25750 |           5 | 4000005832      |        5204 |       4147 |
| 42094 |   25750 |           6 | 4000005833      |        5174 |       4111 |
| 42095 |   25750 |           1 | 467660          |        5177 |       4195 |
| 42096 |   25751 |           2 | 4000017394      |        2833 |       2424 |
| 42097 |   25751 |           1 | 472440          |        2815 |       2383 |
| 42125 |   25757 |           2 | 4000006111      |        2372 |       1680 |
| 42126 |   25757 |           1 | 467806          |        2362 |       1669 |
| 42127 |   25758 |           2 | 4000001898      |        3340 |       2295 |
| 42128 |   25758 |           1 | 474733          |        3516 |       2280 |
| 42129 |   25759 |           2 | 4000021590      |        2941 |       2172 |
| 42130 |   25759 |           1 | 473088          |        2921 |       2146 |
| 42141 |   25763 |           2 | 4000007117      |        4551 |       2736 |
| 42142 |   25763 |           3 | 4000007118      |        4526 |       2738 |
| 42143 |   25763 |           4 | 4000007119      |        4549 |       2765 |
| 42144 |   25763 |           1 | 475148          |        4557 |       2779 |
| 42183 |   25778 |           2 | 4000021233      |        3293 |       1942 |
| 42184 |   25778 |           1 | 472920          |        3319 |       1972 |
| 42189 |   25780 |           2 | 4000020644      |        4337 |       4322 |
| 42190 |   25780 |           1 | 472711          |        4282 |       4207 |
| 42211 |   25787 |           2 | 4000002211      |        1306 |       2078 |
| 42212 |   25787 |           1 | 474865          |        1314 |       2093 |
| 42300 |   25815 |           2 | 4000017185      |        3676 |       2389 |
| 42301 |   25815 |           1 | 472378          |        3744 |       2454 |
| 42310 |   25819 |           2 | 4000004396      |        2847 |       2150 |
| 42311 |   25819 |           1 | 470764          |        2884 |       2175 |
| 42320 |   25821 |           2 | 4000021158      |        3232 |       2213 |
| 42321 |   25821 |           1 | 472882          |        3258 |       2208 |
| 42336 |   25827 |           2 | 4000017187      |        3723 |       2660 |
| 42337 |   25827 |           1 | 472380          |        3690 |       2662 |
| 42354 |   25831 |           2 | 4000001868      |        2941 |       1930 |
| 42355 |   25831 |           1 | 474723          |        2931 |       1984 |
| 42370 |   25837 |           2 | 4000015870      |        5013 |       3783 |
| 42371 |   25837 |           1 | 471949          |        5054 |       3780 |
| 42372 |   25838 |           2 | 4000000931      |        2967 |       1598 |
| 42373 |   25838 |           1 | 474381          |        2966 |       1633 |
| 42374 |   25839 |           2 | 4000000098      |        4481 |       3926 |
| 42375 |   25839 |           1 | 476964          |        3852 |       1546 |
| 42429 |   25847 |           2 | 4000000523      |        1942 |       1775 |
| 42430 |   25847 |           1 | 474203          |        1950 |       1781 |
| 42431 |   25848 |           2 | 4000003474      |        2936 |       1874 |
| 42432 |   25848 |           1 | 470368          |        2931 |       1864 |
| 42461 |   25855 |           2 | 4000004010      |        2673 |       1998 |
| 42462 |   25855 |           1 | 470576          |        2706 |       2114 |
| 42499 |   25861 |           2 | 4000000805      |        4344 |       4567 |
| 42500 |   25861 |           3 | 4000000806      |        4232 |       4544 |
| 42501 |   25861 |           4 | 4000000807      |        4232 |       4544 |
| 42502 |   25861 |           5 | 448785          |        4440 |       4544 |
| 42503 |   25861 |           6 | 449000          |        4440 |       4619 |
| 42504 |   25861 |           1 | 474343          |        2853 |       2052 |
| 42533 |   25868 |           2 | 4000001664      |        2883 |       1947 |
| 42534 |   25868 |           1 | 474627          |        2885 |       1968 |
| 42539 |   25870 |           2 | 4000013159      |        2905 |       1487 |
| 42540 |   25870 |           3 | 4000013160      |        2905 |       1459 |
| 42541 |   25870 |           4 | 4000013161      |        2897 |       1586 |
| 42542 |   25870 |           1 | 471040          |        2896 |       1570 |
| 42555 |   25875 |           2 | 4000006853      |        2880 |       2101 |
| 42556 |   25875 |           1 | 468162          |        2914 |       2147 |
| 42557 |   25876 |           2 | 4000000172      |        5318 |       4018 |
| 42558 |   25876 |           1 | 476996          |        5334 |       3793 |
| 42573 |   25879 |           2 | 4000020830      |        2068 |       1787 |
| 42574 |   25879 |           1 | 472750          |        2081 |       1718 |
| 42591 |   25885 |           2 | 4000000794      |        4009 |       4924 |
| 42592 |   25885 |           1 | 474336          |        2662 |       2150 |
| 42601 |   25889 |           1 | 1603599         |        6752 |       5428 |
| 42602 |   25889 |           2 | 1603600         |        6752 |       5428 |
| 42603 |   25889 |           3 | 1603601         |        6752 |       5428 |
| 42604 |   25889 |           4 | 1603602         |        6752 |       5428 |
| 42605 |   25889 |           5 | 1603603         |        6752 |       5428 |
| 42606 |   25889 |           6 | 1603604         |        6752 |       5428 |
| 42607 |   25889 |           7 | 1603605         |        6752 |       5428 |
| 42608 |   25889 |           8 | 1603606         |        6752 |       5428 |
| 42609 |   25889 |           9 | 1603607         |        6752 |       5428 |
| 42610 |   25889 |          10 | 1603608         |        6752 |       5428 |
| 42611 |   25889 |          11 | 1603609         |        6752 |       5428 |
| 42612 |   25889 |          12 | 1603610         |        6752 |       5428 |
| 42623 |   25894 |           2 | 4000020909      |        2743 |       2119 |
| 42624 |   25894 |           1 | 472785          |        2854 |       2140 |
| 42635 |   25899 |           2 | 4000020964      |        2745 |       2458 |
| 42636 |   25899 |           1 | 472813          |        2758 |       2416 |
| 42643 |   25902 |           2 | 4000003964      |        3319 |       2761 |
| 42644 |   25902 |           1 | 470570          |        3345 |       2777 |
| 42677 |   25908 |           2 | 4000017586      |        3369 |       2359 |
| 42678 |   25908 |           1 | 472484          |        3402 |       2362 |
| 42703 |   25915 |           2 | 4000013279      |        3392 |       2791 |
| 42704 |   25915 |           1 | 471127          |        3383 |       2793 |
| 42713 |   25917 |           2 | 4000021149      |        3576 |       4653 |
| 42714 |   25917 |           1 | 472879          |        3535 |       4509 |
| 42755 |   25929 |           2 | 4000001394      |        2634 |       2355 |
| 42756 |   25929 |           1 | 474567          |        2620 |       2355 |
| 42781 |   25936 |           2 | 4000001730      |        2749 |       1751 |
| 42782 |   25936 |           1 | 474673          |        2746 |       1773 |
| 42848 |   25956 |           2 | 4000019484      |        3776 |       2170 |
| 42849 |   25956 |           3 | 4000019485      |        3796 |       2207 |
| 42850 |   25956 |           4 | 4000019486      |        3774 |       2188 |
| 42851 |   25956 |           5 | 4000019487      |        3752 |       2215 |
| 42852 |   25956 |           6 | 4000019488      |        3755 |       2210 |
| 42853 |   25956 |           7 | 4000019489      |        3765 |       2219 |
| 42854 |   25956 |           8 | 4000019490      |        3821 |       2244 |
| 42855 |   25956 |           9 | 4000019491      |        3787 |       2191 |
| 42856 |   25956 |          10 | 4000019492      |        3777 |       2206 |
| 42857 |   25956 |          11 | 4000019493      |        3808 |       2197 |
| 42858 |   25956 |          12 | 4000019494      |        3769 |       2602 |
| 42859 |   25956 |           1 | 473868          |        3766 |       2631 |
| 42874 |   25963 |           2 | 4000000835      |        2856 |       3674 |
| 42875 |   25963 |           1 | 474356          |        NULL |       NULL |
| 42900 |   25969 |           2 | 4000020073      |        3311 |       2400 |
| 42901 |   25969 |           1 | 474073          |        3305 |       2457 |
| 42906 |   25971 |           2 | 4000001409      |        2906 |       1965 |
| 42907 |   25971 |           1 | 474571          |        2911 |       1949 |
| 42909 |   25973 |           2 | 4000005544      |        1886 |       1481 |
| 42910 |   25973 |           1 | 467599          |        1878 |       1482 |
| 42919 |   25977 |           2 | 4000004173      |        3523 |       2841 |
| 42920 |   25977 |           1 | 470639          |        3503 |       3099 |
| 42935 |   25982 |           2 | 4000004448      |        2871 |       3345 |
| 42936 |   25982 |           1 | 470792          |        2901 |       3452 |
| 42953 |   25987 |           2 | 4000015848      |        3732 |       1830 |
| 42954 |   25987 |           1 | 471947          |        3757 |       1938 |
| 42963 |   25989 |           2 | 4000021478      |        3482 |       2553 |
| 42964 |   25989 |           1 | 473039          |        3441 |       2493 |
| 42983 |   25993 |           2 | 4000002429      |        2746 |       2209 |
| 42984 |   25993 |           1 | 474964          |        2822 |       2259 |
| 43023 |   26003 |           2 | 4000003186      |        2773 |       2461 |
| 43024 |   26003 |           1 | 470306          |        2776 |       2432 |
| 43034 |   26007 |           2 | 4000005951      |        3343 |       2703 |
| 43035 |   26007 |           1 | 467717          |        3364 |       2661 |
| 43038 |   26009 |           2 | 4000022473      |        4550 |       3712 |
| 43039 |   26009 |           1 | 473324          |        4580 |       3663 |
| 43052 |   26014 |           2 | 4000021473      |        3627 |       2817 |
| 43053 |   26014 |           1 | 473035          |        3641 |       2772 |
| 43062 |   26018 |           2 | 4000021439      |        3204 |       2808 |
| 43063 |   26018 |           1 | 473021          |        3265 |       2640 |
| 43064 |   26019 |           2 | 4000017937      |        2959 |       2020 |
| 43065 |   26019 |           3 | 4000017938      |        2948 |       2195 |
| 43066 |   26019 |           4 | 4000017939      |        2980 |       2206 |
| 43067 |   26019 |           5 | 4000017940      |        2969 |       2170 |
| 43068 |   26019 |           1 | 472614          |        2932 |       2327 |
| 43069 |   26020 |           2 | 4000022008      |        3388 |       2303 |
| 43070 |   26020 |           1 | 473218          |        3383 |       2295 |
| 43079 |   26022 |           2 | 4000005216      |        2923 |       2175 |
| 43080 |   26022 |           1 | 467497          |        2861 |       2520 |
| 43101 |   26026 |           2 | 4000004247      |        3829 |       3013 |
| 43102 |   26026 |           1 | 470667          |        3836 |       3082 |
| 43105 |   26028 |           2 | 4000016441      |        3987 |       2647 |
| 43106 |   26028 |           1 | 472153          |        3979 |       2617 |
| 43197 |   26038 |           2 | 4000001669      |        2510 |       2282 |
| 43198 |   26038 |           1 | 474630          |        2514 |       2282 |
| 43201 |   26040 |           2 | 4000006372      |        2152 |       1583 |
| 43202 |   26040 |           1 | 467943          |        2153 |       1753 |
| 43205 |   26042 |           2 | 4000020649      |        2578 |       1726 |
| 43206 |   26042 |           1 | 472714          |        2561 |       1693 |
| 43207 |   26043 |           2 | 4000016072      |        4831 |       3863 |
| 43208 |   26043 |           1 | 471974          |        4814 |       3838 |
| 43225 |   26047 |           2 | 4000006693      |        2983 |       2871 |
| 43226 |   26047 |           1 | 468082          |        2896 |       2492 |
| 43239 |   26052 |           2 | 4000006392      |        2921 |       2226 |
| 43240 |   26052 |           1 | 467951          |        2901 |       2423 |
| 43282 |   26065 |           2 | 4000004905      |        2932 |       2498 |
| 43283 |   26065 |           1 | 467367          |        2955 |       2510 |
| 43288 |   26068 |           1 | 474166          |        1334 |       1468 |
| 43387 |   26082 |           2 | 4000020846      |        3075 |       2414 |
| 43388 |   26082 |           1 | 472756          |        3103 |       2527 |
| 43427 |   26090 |           2 | 4000002821      |        2424 |       1706 |
| 43428 |   26090 |           1 | 470161          |        2466 |       1788 |
| 43435 |   26093 |           2 | 4000004997      |        2102 |       3076 |
| 43436 |   26093 |           1 | 467411          |        3118 |       2111 |
| 43511 |   26115 |           2 | 4000013155      |        3508 |       2492 |
| 43512 |   26115 |           1 | 471038          |        3442 |       2479 |
| 43526 |   26120 |           2 | 4000020066      |        4539 |       4255 |
| 43527 |   26120 |           1 | 474066          |        4512 |       3889 |
| 43530 |   26122 |           2 | 4000021027      |        2996 |       2175 |
| 43531 |   26122 |           1 | 472836          |        3021 |       2119 |
| 43562 |   26130 |           2 | 4000001824      |        3249 |       2605 |
| 43563 |   26130 |           1 | 474704          |        3293 |       2591 |
| 43570 |   26133 |           2 | 4000020925      |        4101 |       3032 |
| 43571 |   26133 |           1 | 472791          |        4140 |       3017 |
| 43616 |   26139 |           2 | 4000003368      |        2865 |       2702 |
| 43617 |   26139 |           1 | 470344          |        2875 |       2599 |
| 43662 |   26146 |           2 | 4000012025      |        2536 |       1672 |
| 43663 |   26146 |           1 | 476438          |        2523 |       1659 |
| 43712 |   26160 |           2 | 4000017405      |        3476 |       1968 |
| 43713 |   26160 |           1 | 472443          |        3473 |       1977 |
| 43771 |   26172 |           2 | 4000016000      |        3838 |       2845 |
| 43772 |   26172 |           1 | 471963          |        3830 |       2830 |
| 43777 |   26174 |           2 | 4000020350      |        3628 |       2157 |
| 43778 |   26174 |           1 | 472644          |        3647 |       2175 |
| 43807 |   26179 |           2 | 4000018020      |        3232 |       2166 |
| 43808 |   26179 |           1 | 473362          |        3206 |       2197 |
| 43824 |   26185 |           2 | 4000017613      |        4101 |       2440 |
| 43825 |   26185 |           1 | 472502          |        4141 |       2442 |
| 43830 |   26187 |           2 | 4000003024      |        3102 |       2876 |
| 43831 |   26187 |           1 | 470233          |        3090 |       2623 |
| 43860 |   26192 |           2 | 4000017415      |        2424 |       1855 |
| 43861 |   26192 |           1 | 472445          |        2388 |       1799 |
| 43924 |   26211 |           2 | 4000015705      |        3289 |       2734 |
| 43925 |   26211 |           1 | 471909          |        3263 |       2497 |
| 43940 |   26217 |           2 | 4000006416      |        2904 |       1931 |
| 43941 |   26217 |           1 | 467962          |        2900 |       1968 |
| 43944 |   26219 |           2 | 4000001670      |        2638 |       1887 |
| 43945 |   26219 |           1 | 474631          |        2635 |       1887 |
| 43950 |   26221 |           2 | 4000016113      |        3777 |       3080 |
| 43951 |   26221 |           1 | 471986          |        3767 |       2904 |
| 43952 |   26222 |           2 | 4000018685      |        1640 |       1933 |
| 43953 |   26222 |           1 | 473646          |        1644 |       1928 |
| 44000 |   26234 |           2 | 4000021662      |        3435 |       2609 |
| 44001 |   26234 |           1 | 473113          |        3426 |       2519 |
| 44018 |   26240 |           2 | 4000019099      |        3753 |       2715 |
| 44019 |   26240 |           1 | 473751          |        3779 |       2723 |
| 44020 |   26241 |           2 | 4000004583      |        2918 |       2648 |
| 44021 |   26241 |           1 | 470837          |        2928 |       2643 |
| 44042 |   26245 |           2 | 4000015783      |        4178 |       3176 |
| 44043 |   26245 |           1 | 471934          |        4179 |       3195 |
| 44060 |   26253 |           1 | 1687475         |        7230 |       5428 |
| 44061 |   26253 |           6 | 1687476         |        7230 |       5428 |
| 44062 |   26253 |           2 | 1687477         |        7230 |       5428 |
| 44063 |   26253 |           3 | 1687478         |        5428 |       7230 |
| 44064 |   26253 |           4 | 1687479         |        5428 |       7230 |
| 44065 |   26253 |           5 | 1687480         |        7230 |       5428 |
| 44100 |   26262 |           2 | 4000003758      |        4023 |       2656 |
| 44102 |   26262 |           1 | 470489          |        4310 |       2624 |
| 44105 |   26264 |           2 | 4000006052      |        3430 |       2314 |
| 44106 |   26264 |           1 | 467772          |        3422 |       2273 |
| 44109 |   26266 |           2 | 4000002498      |        3429 |       2194 |
| 44111 |   26266 |           1 | 470049          |        3443 |       2184 |
| 44121 |   26271 |           2 | 4000013210      |        3382 |       2244 |
| 44122 |   26271 |           1 | 471081          |        3416 |       2269 |
| 44124 |   26272 |           2 | 4000000315      |        2398 |       2889 |
| 44126 |   26272 |           1 | 477045          |        4800 |       3150 |
| 44136 |   26278 |           2 | 4000018765      |        2936 |       1934 |
| 44137 |   26278 |           3 | 4000018766      |        2928 |       1912 |
| 44138 |   26278 |           4 | 4000018767      |        2940 |       1856 |
| 44139 |   26278 |           5 | 4000018768      |        2949 |       1920 |
| 44140 |   26278 |           6 | 4000018769      |        2986 |       2470 |
| 44141 |   26278 |           1 | 473663          |        2960 |       2458 |
| 44150 |   26280 |           2 | 4000005795      |        2763 |       1832 |
| 44151 |   26280 |           3 | 4000005796      |        2751 |       1822 |
| 44152 |   26280 |           4 | 4000005797      |        2728 |       1831 |
| 44153 |   26280 |           5 | 4000005798      |        2768 |       1758 |
| 44154 |   26280 |           6 | 4000005799      |        2747 |       1865 |
| 44155 |   26280 |           7 | 4000005800      |        2780 |       1811 |
| 44156 |   26280 |           8 | 4000005801      |        2746 |       2237 |
| 44157 |   26280 |           1 | 467652          |        2789 |       2127 |
| 44158 |   26281 |           2 | 4000018749      |        3586 |       2578 |
| 44159 |   26281 |           1 | 473661          |        3535 |       2544 |
| 44178 |   26287 |           1 | 474333          |        NULL |       NULL |
| 44189 |   26290 |           2 | 4000001337      |        2491 |       1647 |
| 44190 |   26290 |           3 | 4000001338      |        2496 |       1615 |
| 44191 |   26290 |           4 | 4000001339      |        2498 |       2205 |
| 44192 |   26290 |           1 | 474554          |        2530 |       2205 |
| 44227 |   26298 |           2 | 4000005188      |        3316 |       2538 |
| 44228 |   26298 |           1 | 467491          |        3302 |       2484 |
| 44305 |   26311 |           2 | 4000020817      |        3459 |       2354 |
| 44306 |   26311 |           1 | 472747          |        3484 |       2333 |
| 44307 |   26312 |           2 | 4000016112      |        3811 |       3101 |
| 44308 |   26312 |           1 | 471985          |        3786 |       3138 |
| 44309 |   26313 |           2 | 4000018108      |        3796 |       2621 |
| 44310 |   26313 |           1 | 473397          |        3804 |       2592 |
| 44328 |   26317 |           2 | 4000018052      |        3521 |       2156 |
| 44329 |   26317 |           3 | 4000018053      |        3513 |       2285 |
| 44330 |   26317 |           4 | 4000018054      |        3495 |       2385 |
| 44331 |   26317 |           5 | 4000018055      |        3460 |       2239 |
| 44332 |   26317 |           6 | 4000018056      |        3527 |       2798 |
| 44333 |   26317 |           1 | 473387          |        3566 |       2818 |
| 44334 |   26318 |           2 | 4000016133      |        2982 |       2250 |
| 44335 |   26318 |           1 | 471997          |        2966 |       2209 |
| 44348 |   26320 |           2 | 4000018392      |        3799 |       2357 |
| 44349 |   26320 |           1 | 473479          |        3787 |       2299 |
| 44350 |   26321 |           2 | 4000020103      |        4860 |       4042 |
| 44351 |   26321 |           1 | 474081          |        4828 |       3763 |
| 44378 |   26324 |           2 | 4000001095      |        2349 |       1866 |
| 44379 |   26324 |           1 | 474433          |        2401 |       2043 |
| 44380 |   26325 |           2 | 4000003350      |        2858 |       2575 |
| 44381 |   26325 |           1 | 470333          |        2848 |       2568 |
| 44382 |   26326 |           2 | 4000003797      |        3411 |       2766 |
| 44383 |   26326 |           1 | 470506          |        3427 |       3215 |
| 44384 |   26327 |           2 | 4000004201      |        2523 |       1554 |
| 44385 |   26327 |           1 | 470654          |        2506 |       1574 |
| 44404 |   26332 |           2 | 4000015813      |        3870 |       4538 |
| 44405 |   26332 |           1 | 471942          |        3884 |       4504 |
| 44543 |   26363 |        NULL | 2042084         |        1594 |       3321 |
| 44544 |   26363 |        NULL | 2042644         |        1597 |       6500 |
| 44545 |   26363 |        NULL | 2042645         |        1588 |       3316 |
| 44726 |   26409 |        NULL | 2042213         |        3723 |       2682 |
| 44870 |   26437 |           1 | 2042276         |        3566 |       1393 |
| 44871 |   26437 |           2 | 2043847         |        3536 |       2708 |
| 44872 |   26437 |           3 | 2043848         |        3552 |       2749 |
| 44873 |   26437 |           4 | 2043849         |        3560 |       2747 |
| 44874 |   26437 |           5 | 2043850         |        3556 |       2751 |
| 44875 |   26437 |           6 | 2043851         |        3549 |       2729 |
| 44876 |   26437 |           7 | 2043852         |        3580 |       1417 |
| 44968 |   26456 |        NULL | 2042335         |        6397 |       4436 |
| 45073 |   26474 |        NULL | 2042386         |        2843 |       3452 |
| 45074 |   26474 |        NULL | 2044370         |        2843 |       3452 |
| 45075 |   26474 |        NULL | 2044371         |        1398 |       6467 |
| 45076 |   26474 |        NULL | 2044372         |        2843 |       3452 |
| 45077 |   26474 |        NULL | 2044373         |        2843 |       3452 |
| 45090 |   26479 |        NULL | 2042391         |        2139 |       1766 |
| 45091 |   26479 |        NULL | 2044342         |        2126 |       1765 |
| 45095 |   26481 |        NULL | 2042393         |        1687 |       2468 |
| 45096 |   26481 |        NULL | 2044349         |        1712 |       2471 |
| 45110 |   26488 |           1 | 2042432         |        3723 |       1906 |
| 45111 |   26488 |           2 | 2044418         |        3726 |       3710 |
| 45112 |   26488 |           3 | 2044419         |        3725 |       1906 |
| 45113 |   26489 |        NULL | 2042433         |        4618 |       6436 |
| 45114 |   26489 |        NULL | 2044423         |        4625 |       6433 |
| 45115 |   26490 |        NULL | 2042434         |        4238 |       5847 |
| 45116 |   26490 |        NULL | 2044426         |        4256 |       5854 |
| 45117 |   26491 |        NULL | 2042437         |        3330 |       4940 |
| 45118 |   26491 |        NULL | 2044433         |        4281 |       5634 |
| 45119 |   26491 |        NULL | 2044434         |        3339 |       4938 |
| 45243 |   26520 |           1 | 2041865         |        6667 |       4512 |
| 45244 |   26520 |           2 | 2044690         |        6647 |       4439 |
